大堂整洁,房间干净,设施齐全,位置方便,早餐也还可以,服务也还不错,只是酒店周围环境不怎么样,但是这和整个南昌老城的整体环境有很大关系. 在南昌还算是值得一住的酒店.	1
书内都是大实话，平时生活中可能大家都知道，但切实实行的很少罢了。书不过做了些归纳、总结，看不出新意。整本书我只翻了1分钟。	0
蒙牛作恶无底线	0
先后买过两套《不一样的卡梅拉》，因为不仅孩子爱看，大人也爱看，里面的童趣可以唤醒每个人内心中最纯真的一面。画面精美，语言特别适合孩子阅读，我大侄儿特别喜欢这套读物，反复看，爱不释手。所以今年过年我又买了一套送给朋友的孩子，希望他们能健康成长。	0
所谓高级大床房，超级无量小。洗脸盆是在卧室里的，淋浴房也是在卧室里的。一大早还没睡醒就有人使用电动钻施工修理。价格偏高，携程价毫无优势，只比前台价便宜9元，而且其他的客人所付房前均比携程低。	0
开始读给人一种积极向上的感觉，到后来随着越来越复杂的事情发生后，觉得很悲凉......有一种那样奋斗，那样付出，最后却为零的感觉，也许人生就是这样。讲了很多职场的“潜规则”，但终究是小说，而且是偶像剧式的小说，一个女主角总是同时或者或前或后的碰上两个很优秀的男主角......不过，还是可以学习到很多东西，还是值得一看	1
科学家们的口述史不仅说的是各自领域的自然科学史，实际上也是一部社会发展史、人文历史。比如本书主人公在西南联大读书时就参加了进步组织，57年被打成了右派分子，又像说到理学院长吴有训等等。这一段经历就不是单纯的自然科学，绝对脱离不开当时的社会。但从中可以看出科学家们那时候的真诚的爱国情操，也能从侧面对当时的社会人文各方面都能有进一步的了解。	1
我喜欢喝，蒙牛酸牛奶，啊哈哈	1
在不舍得结局当中，结束了这个故事的圆满完结。虽有不舍，但也算释然……现在真正明白为什么会有这么多人力赞这本书了，才让我会时隔这么久，依然还想买回来阅读。起初的原因，也许只是想较劲的知道，到底里面有什么？讲了怎样的一个故事，会受这么些人的追捧，一切都在读完之后，明白了！赵默笙   悄悄，是离别的笙箫，沉默，是今晚的康桥。自然、开心、乐观的女生，有着无比的的勇气去深爱一个人何以琛   比女人更会爱的完美男人，太虚幻了，给人太多的震撼，反而不那么真实，也许就是因为他，才能将我拉回现实，原来这是小说两个人各守着彼此的爱情，试图重拾往日的爱情印记，却因为曾经空隔的7年时光，而畏怯、退宿，然而，因为2人相爱，即使重新开始，矛盾、陌生的因素太多，仍然要努力互相争取，有时在想，今天的圆满，因为有以琛的决绝果断，才可以得到。如果2人都为了那虚伪的尊严，一切早已改变，不是吗……小说里犹新的一句话“如果世界上曾经有那个人出现过，其他人都会变成将就，而我不愿意将就！”	1
去苏州工作的时候，住过很多酒店。综合比较来看，这家酒店还是比较舒服的。地理位置很方便，即使去新区也很近。出门的时候，酒店的服务员会帮忙叫出租车。虽然房间有点小，但是布置的很温馨舒适，很适合一个人出差时入住，床具也很舒服，可以保证休息。唯一不足的是，预定的时候不能知道房间是在主楼还是附楼。宾馆反馈 2008年5月9日 ： 多谢您提出的宝贵意见。一般情况下，携程预订的标房我们是安排在东楼的，因为东楼是06年新开的，房间设施设备均比较新，豪华房我们是安排在主楼的。如您在预订时想知道安排哪栋楼，可以在订单上提出，我们在回复确认预订时会为您注明的。期待您的再次光临。	1
外盒太软，一掉地上就变形，按键反应太慢，很不爽	0
收到货就重新分区，装XP，过程稍有麻烦，装驱动实在是有点累人。	0
经典就是经典，相当不错，每天女儿都会拿出来看，也学会了许多生字，第一遍是我读给她听的，我当时很有感情的读给她，她现在又很有感情的念给我听！真希望所有孩子的科普类的书都能像这套书一样把知识讲得这么有趣，适合孩子的心理！超赞！！！	1
内容很平常，不觉得有什么新意。而且有些地方的理解应该并不符合原意。不是一本值得买的书	0
想买此书的时候却赶上没货，等了好久终于到货，速买来读之，虽然读之前看了大家的评论，觉得我可能也会被感动的稀里哗啦，一路读下来虽然最后结果是我没流泪，但是却是伤感的几乎一夜未眠，那是一种什么样的爱情！让人肝肠寸断啊！据说此故事发生在我的家乡，细细读来发现真得很像呢，听说好像剧组已经在家乡选址准备拍摄电视剧了，期待ing !	1
我们住的是13楼,不过因为是延马路,所以到了晚上还是有很吵的声音,隔音不太好,房间内的设施很旧,有可能是年代久远的缘故,都不及如家,莫泰168....性价比很差另外还有?	0
之前06年的时候入住感觉非常好，服务、硬件都不错。所以这次带父母、亲戚也入住这里，强力推荐了这家曾经感觉非常不错的酒店。可这次的感觉完全两样，可以这么说很失望很没面子。1。当日入住的时候，我是按照预定单上注明的在11点左右办理入住手续（总共预定了4间），前台小姐竟然告诉我只有一间干净房，两间脏房 还没有打扫，另一间没有。当时就很不爽，明明之前已经确定的，而且通过携程订的，也确认过订单，且就在我入住的前5分钟还接到携程的再次确认电话，竟然跟我说没房间，还跟我说房间要到12：00才可能退出来。晕阿，这什么酒店阿！经过一番争执总算讨到了四间原本就预定好的房间。真是辛苦啊！2。其中有间房间要换房间楼上和楼下的服务员说辞不一致，换房差价上又折腾半天，后来由于赶时间出去玩也就不合他们争了。服务员的培训真是应该加强！3。第二天早上早餐，由于每间只有一份早餐，所以小孩需要加早餐，又碰到前一天相同问题，不同服务员的说辞不一样。原本下楼用餐前就打电话咨询过三个小孩，两个1.4米一个1米优惠下50块就好了，结果餐厅用餐时又变了两个1.4米要全价，1米的半价。真是十分的不爽。争执后也就算了，按原价支付，懒得和酒店搞，折腾得自己心情不美丽。4。最令人气愤的是这一点，凌晨5点多竟然在四星的酒店里面被热醒，前提是我空调开到22度，竟然会被热醒，我LG打赤膊都在浑身冒汗，其他亲戚住的房间也有这样的状况发生。竟然为了节能关空调，太让人生气了。打电话给房务中心，结果是总台接的电话，说什么水温上去了，没有关空调，然后我请他请当班经理解释空调的事，竟然在10分钟后随便找了个服务员来搪噻我。在我电话投诉后，才将中央空调重新开启。什么酒店阿，对得起他那闪闪亮的四颗星吗？ 关中央空调能节约他们多少能源费阿？ 真不知道酒店是如何考虑的，客人重要还是节约下来的那么一点点的能源成本重要？后来下楼和酒店经理交涉半天也没有结果也不解决问题，心情非常不爽阿，最后只有收拾东西办理离店手续，谁叫咱是弱势群体呢。结帐时酒店经理过来又解释说没有关空调，是水温上去了，所以温度高了，然后将我们投诉的没有空调的2间房房价打了9折。这时我已经没心情和酒店多罗嗦了，赶紧结了帐走人，不要让我出游的美丽心情再次受到影响。试问如果酒店真的问心无愧没有关空调那么你干嘛来给我的房间打折扣呢。补充点评 2008年8月11日 ： 5.卫生间的莲蓬头也不怎么好使，折腾半天后才勉强冲了下,原本想换房，但是LG说小孩都睡了就不要折腾了（小孩是在亲戚的房间洗的澡）。宾馆反馈 2008年8月15日 ： 尊敬的宾客，您好！首先向您真诚的道歉，对于您在我们酒店入住的这段时间，我们没有为您服务好，是我们工作的失误以及平时培训的不到位。您所提出的批评是在帮助我们提高，在此向您表示衷心的感谢！我们一定接受您的意见，希望您下次再来时我们能为您提供更好的服务。祝您和您的家人身体健康，工作顺利！	0
最喜欢 ，因为老李的霸气、才气、匪气，成为赢在中国第二届最具实力、个性和饱受争议的传奇选手，冠军实至名归！在外场商业实战中，老李携团队为蒙牛做的推广活动，令人振奋，热泪盈眶，恰似，那在路上！	1
酒店很差，虽然挂牌4星，但只有准3星的感觉，房间是很大，但设施一般，灯光太暗。海景房是是远远望去才可以看到。房间里有霉的味道，虽然不强烈。虽然是1月，房间里有蚊子，咬了不少包。440的价格还要加政府税13元多，不包括早餐和宽带，宽带10元一小时，50元一天，早餐是广东式早茶单点，有些浪费时间，算来也要530－550左右，这个价格在上海、北京、广州都可以住很象样的四星。希望Ctrip找好一点的酒店，当地的假日的价格又有点高，虽然没住过但我信任假日的品牌。其他是否可以去找一些比较好的四星？	0
对比比了很多的上网本，联想的键盘边框太宽，导致键盘小，惠普的边框没有，但是太贵了！银子有限，至于华硕，宏?，性价比不高，华硕普遍贵，宏?还行，做工用料差些。	1
（1）按键不舒服，特别是处在边缘的四个健13*#越是中间的键越舒服。（2）制作上和国外大厂毕竟还有差距，上下两片弥合的不够紧；而且LCD指示灯闪亮的时候明显没有处在正中间。（虽然对我没啥影响，因为我不开那个哈哈）；还有就是那个OK按钮也没有方正，稍稍有点往右倾斜。（虽然不明显，也不只我说的这些是不是普遍现象）。有人提到，电池盖弥合不紧或者耳机插不进去，本人的机子倒没这些问题。看来还是个例。但从这些个例中也可见Lenovo手机的做工..........（3）铃声虽然号称40和铉，但明显没有我以前的32和铉的samsung手机好。高音太尖，低音力度也不够。反正听惯samsung手机铃声的朋友对这个肯定会有点不满的。（4）导航键设计得不太好，有点往里面凹进去，这样按起来不顺。	0
以上的评论太好,让我有购买的冲动,但我看过后,还没有<不生病的智慧>好呢	0
<荐书> 高木直子的漫画突破了以外我对少女漫画的框架,反而充分了家庭的温馨感,心情不好的时候，一定要多看,看了就会心情好哦!	1
预定中午12点入住，中午11点半左右到，告知房间正在清理。心想，清理房间能用多少时间呀，于是耐心等待。哪知，12：30再次询问房间仍然没有清理好，急了催问到底几时可以入住，告知40分钟以后，差点晕倒。	0
书的内容没话说 很棒！哈利波特这套书是我在读初中的时候开始接触的，当时犹豫经济原因没有买，7年之后有条件买的时候一直想买第一次印刷的版本。在当当上寻觅了很久，根据当当提供的版次信息以为终于找到第一次印刷的版本了，没想到货到后根本不是第一次印刷的（有些甚至是翻印26次的），很伤心，有一种上当受骗的感觉。拜托当当以后服务细致点，要写版次信息就写全，否则就不要写，不要误导消费者。谢谢！	1
一般，就是买小了，留言60升，结果发来是40升的，售后看到留言是60升的，应打个电话问下吧，海，售后没用心，本想退的，凑合着用吧，	0
押金和结账都不能刷卡，要交现金；双人房的两张床都是靠墙的，房间很小，设施很陈旧，简直就是一间招待所,以后都不会住这里了.	0
做工优秀，功能齐全，摄像头、指纹，一个都不能少，包非常好用，可以秒杀市场上300以下的包了，送的鼠标也很不错，和去年的比，有些不同，鼠标背有点高，手感很好，驱动盘没有xp驱动	1
因为对此套书，女儿重复看的频率太高，让我很是担心，我不会再去购买此套书了，虽然她普及了科学知识，但也正它垄断了女儿读书爱好。每天抱着一大堆这套书，读来读去。我曾看过有人这样评价漫画书，说漫画书是甜点，所有的孩子都喜欢漫画书，就象喜欢爱吃的甜点，但只吃甜点，是会影响孩子生长的。此套书我已买了二十来本，打住不再购买了。我认为一两本值得拥有，但没必要象我这样大批量购入。	1
热水器很好用，商家服务也很到位，很诚信的好卖家。特此给予淘宝最高荣誉，全五星好评！	1
东西很好,外观也很漂亮,用了一个2000-100的东券，节省了100元，哈哈。我是从这里得到的京东券：http://club.360buy.com/person/rrhrejrc-1-1.html	1
国产的本能做到这样，心满意足了 大方，好看，老婆也很喜欢 以前我也是非ibm 非sony不用 现在觉得本本就是一低值易耗品，用个两三年也就有新的了 价格嘛太贵了不合适，太便宜了我不敢要 实用的就挑6K-8K的，再有点轻薄或者大屏或者好看等要求就挑8K-10K的 再贵了没必要	1
晚11时到前台，小姐笑容可掬的告诉我，我的预定携程并没有确认，不过可以为我安排。虚惊。这是黄金周出行第一站，27日金华。酒店大厅确如楼下所言，大而无当，亦不够明亮，由于到时较晚，行李员下班，我们是自己推车上了五楼，再下4楼（4楼的房间安排比较怪异）时，才匆匆跑来一个小保安，非常卖力地帮我们包大包小包全部搬到房间。家庭房的位置虽出入不便，但房间足够大，卧具柔软干净，设施齐全好用，对于自驾走南闯北的行走族来说足矣！而且酒店还是浙江省旅游局《自驾车旅游服务定点单位》。在此特别感谢27日晚值班的前台，就是她看到我们自己搬行李后马上冲到电梯口帮我们唤来了保安，还要感谢第二天的行李员，不但把行李车推到车前，还帮我把行李全部装好车。如果有机会我还会再住这家酒店。	1
不喜欢，书的内容很散，类似用博客的形式，想到哪写到哪，没有系统性的归纳。还有好些是病人与医生的问答，不能通用。尽管有些内容和观点具有很好的参考性，但总体我不大喜欢这本书，准备转送给老人，也许她有时间用心研读，会喜欢这本书。	0
看了一段时间，翻了一些些。掌握一些相关的精髓，就是要积极地面对每一天，报怨是没有用的。反而伤人伤已。。。要改变这样一个不好的习惯，书中提到一个紫手环的做法，不错。其实有时候想的与做的不一样，若有一个外界的督促一下会更好一些。。这本书不是用来读的，是用来实践的，若培养一个成功的习惯，那不是以金钱能衡量的。。。	1
蒙牛的牛据说很聪明，自己会排队洗澡，挤奶	1
其实我早就在网上看过这拍的电视剧了，后来听别人说书和网上的有出入，然后我就试着买一本看看，看完后觉得写的不错，看书比在电视上看的有感觉，让人更有想象的空间，不像电视上拍的，那些演员挑的太垃圾，拍的一点不逼真，敷衍了事是的，我很喜欢这本书，如果大家想看的话，千万别看电视，那样会在你心中大打折扣的，这本书虽然情节比较简单，但后来真的让人好感动，让我学会了要好好珍惜身边爱我的人。。。	1
又看到了很多的评论，拜托，别再意气用事，静下心来做批评。	1
根本就没收到&#183;&#183;&#183;&#183;&#183;订了两本书 结果收到的只有一本  幸好是到货付款 当当难得也有出错的时候啊	0
是给老爸买的，因为屏幕足够大。 需要自己安装系统，XP的驱动是在网站上下载下来的，花了一点时间。 给老爸用，老爸蛮满意的了。家用很好，性能足够。 外观中庸，的确有明显的塑料的感觉。但是老爸用的更注重的是性能和使用。 推荐。	1
系统似乎不是很稳定  开机进入时 会有几秒黑屏  启动光驱时会发出吱吱的响声  估计是光驱少颗螺丝的原因  中通的送货速度太慢 送2G内存  比较合适	0
觉得相当没意思的一本书。不伦不类的。看的时候很纠结，看完以后一点儿印象也没有。语言无趣，人物更无趣。很后悔买了它。	0
烤漆个人感觉比惠普的好点，发热控制得不错，感觉比我以前用的惠普散热好一些。喇叭够响，屏幕效果还行，虽然比不上SONY的。256M的显卡目前跑游戏还够用。	1
1699元能拥有本本和包非常满意，装XP也比想象中顺利。外观漂亮有大厂风范，键盘舒服。	1
响应速度：从网上下单到图书到手，只用了短短的几天，真的很开心，少了很多牵挂的烦恼！内容：色彩缤纷绚丽，充满想像，很适合我3岁的女儿学习。呵呵，我也看的很用心哦包装：过于简单，一个当当的塑料袋装着用绳子捆着的8本书，感觉和书不太般配。书好精美哦。胶装：胶装方式容易脱胶，不利于存放，我的书拿回家不到一天，封面就脱掉了。不过总的来说，还真是不错，我和女儿都很喜欢！	1
国航坚持送蒙牛，我批评过好几次，可惜他们不听我的，哈。支持老罗促进国内航空业的服务质量。	0
5月8日付款成功，当当网显示5月10日发货，可是至今还没看到货物，也没收到任何通知，简不知怎么说好！！！	0
楼下的，手机连上电脑，放如光碟，在选我的电脑的属性，选硬件再选设备管理器，把那个问号安装就好了～	1
耳机、USB在右手下方位置，影响操作鼠标；12寸宽屏字体相对小一些；没有光驱。	0
替朋友买的，这个的设计很方便，外观不落俗套，主要性价比值的了。	1
我一直不喝蒙牛伊利 真敬业！！！ 尼玛，真敬业！。。。蒙牛，你太假了。。 转发微博	0
这位叫兽是不是真的喝多了蒙牛了？	0
刚刚读了个开头，我便把紫手环戴在了手腕上，并且，也决心引发更多的人加入，为了那句话“改变地球意识”...很多人幻想地球的未来的样子大都是被人类破坏的非常不成样子，甚至你去翻阅小学生的作文都是这个样子...我想，如果我们从我做起，改变自己的意识，当我们的意识里充满更多的爱、和谐的时候，未来的地球肯定会变成我们理想的家园！	1
还可以品牌赞助拉动内需啊，牛奶人的紧身衣上写蒙牛赞助什么的	1
现在孩子还小，不能读，我自己却读得津津有味。极富想象力的图画，鲜明的色彩。简单的单词具有极强的韵律。有些人说这些书不知道说些什么，前言不搭后语。其实他们在用中式保守的思维在读这本书，并且是只读了书的中文部分。建议读英文部分，有一点英文基础都能读懂。我现在给孩子朗读一些押韵的句子，他比较感兴趣，但更感兴趣书中的图画。	1
服务态度还可以，离景点也近，一入住的时候觉的还不错，可是晚上被咯吱咯吱的声音惊醒，还以为是床的质量不好，可是一开灯，发现一只老鼠正在肯我带去的小麻花，而且还和我们对视一分钟后才跑了。 把我恶心的把所有的零食全扔了。告诉酒店，前台说让服务员过去看一下，难道老鼠还会乖乖的等你来看吗？退房的时候又提起此事，找经理说没上班，一句对不起就把我们给打发了。小地方的酒店真的不能住啊！	0
深蓝色与银色搭配，给人印象是冷峻！较小的三围和七十多克的份量，算是轻薄了，方便携带！方向键对应四个快捷方式，方便用户迅速调用特殊功能！5向导航设计简化了对功能菜单的频繁操作！	1
我算支持过蒙牛了！ @湯湯湯_之贇	1
朋友前一阶段入住的。感觉很好，对这个城市的环境也有很高的评价。	1
界面大方，颜色饱满。功能在同价位是很不错！	1
酒店不错，就是游泳池稍微小了点，离九寨沟沟口有1.5km，目前淡季，交通不方便，只能包车去景点，但是机票房价很实惠，九寨沟的风景不错的哦，周围晚上出去的时候没有安全感。	1
1、样子不错，还是ThinkPad！2、配置超强，各种功能一应俱全；3、重量只有2公斤，很轻，携带方便；4、配的原装包质量上乘！	1
这套书不错啊！寂寞的老头因为捣乱猫而不再孤独无聊，里面的人情味很重，儿子很喜欢，每天睡觉时从书架抽一本让我在床头给他讲。有时候自己翻着看，因为画面很丰富，他在里面能看到文字以外的东西，比如有一集里面，在鸡蛋的框子里有一个彩色的，他很快就发现了，说“复活节彩蛋”！其实那篇跟复活节没有什么关系。还有一些细节，好想画出了大人看不到，孩子世界里特有的东西，小动物、奇怪的仿生家具……。	1
没有麦克风，要是芯片组是GM的就好了。京东的客服把我的留言删了有点可惜。	0
蒙牛荣获惠康＂出类拔萃＂奶类食品大奖！ @蒙牛乳业	1
孩子2岁半，不喜欢，可能大一点会好些	0
一个月内买了2台，总体来说还算不错，买完后立刻安装了xp，vista实在是难使...	1
这本书是我在厦大读研期间，我的营销学老师在班上推荐大家的一本书，我很钦佩老教授能有那么好的记忆力一下子列举了该书的许许多多的例子，让我立即对该书产生了购买来阅读的欲望。想要让自己对他人有更加强的影响力，或者换句话说想让你能更好的说服别人，那么该书就是不可不读的。《影响力》会让你不仅能更容易的说服别人，而且会让你能更加容易的了解并理解他人的行为。	1
挺不错的酒店，每次去盐城都住在这里，价格便宜量又足！	1
我觉得还是蒙牛特仑苏最好了……	1
“奇书”算不上吧！只看结果，成功固然好，但是不一定每件事都要拿出来说。。。	0
安装XP和装驱动真是麻烦啊，要是有一键安装就好了，尤其是无线网卡，惠普的网站上居然是错的	0
1，没有什么快捷键，所有快键都得通过FN来操作，不大方便。 2，这是SIS主板，不是英特尔原装主板，不支持双通道内存，怪不得价格比较低。	0
买的好多搞笑的书都是很牵强的搞笑，在《清空万里》以后再也没有看到真正搞笑的小说了，这本小说让我眼睛一亮。。。女主的乐观与宽容让偶的心都跟着她上上下下，希望她能平安的报酬拐到她的美男老公，总是在情意绵绵的桥段中突然来个大拐弯，让人忍不住爆笑蛮好看的，最近看多了悲文，看这个调剂一下还不错，偶会看第二遍的。。。	1
看了这本书才知道自己不是一个合格的妈妈。我的儿子现在六岁半，大约两个月前，突然有一天告诉我说，他看到恶心的事，小鸡鸡就会有反映，他所说的恶心的事是指男女亲密的行为。当时我很惊呀，但却不知怎么帮助他。于是开始在网上搜索儿童性教育方面的知识，终于找到了这本书。在这里要感谢胡萍老师，由于她的坚持才有了这本书的问世。虽然书还没有看完，但我已经受益匪浅。	1
抵制蒙牛就像抵制日货一样	0
40和旋，铃声大，键盘手感好	1
热水器是正品，质量不错，价格很实惠，的确是物美价廉。热水器很漂亮，配的配件齐全，安装后使用了一下，加热很快，很好的产品。	1
告知所有的朋友，这个酒店，简直就是一个黑店 1，一楼大堂吃饭，白水5块一杯。2。小卖部里的东西，市场5-8倍。3，深夜12点有色情电话。转天问服务员，他们说是一楼的美发，和他们没关系。奉劝各位千万不要入住。	0
用了半年多，就是能打个电话发个短信，有时需要群发短信，A668还不支持！能存200条电话，可平时查找联系人时很不方便，只能从头到尾或从尾到头地翻着找。别的功能就不用说了：没有录音功能，没有JAVA下载功能，没有自动开关机功能。还不如我们同事“买话费免费送的斯达康A168！！！”	0
价格够便宜，而且也算是大品牌了。而且加一元还送了内存条，这点很好！金属掌托，有利于散热。装系统的方法大家可以参照下面这个链接： http://blog.zol.com.cn/1118/article_1117706.html	1
没什么特别～还是买个CD、MP3自己练吧！	0
很不错，安装很到位哦！	1
《今天》杂志的作者们将自己几年来的回忆文章编辑在一起，让人又开始追忆那逝去的诗意岁月，70年代末以及整个80年代，这个全国上下充满浪漫激情的年月里，是这样一群充满激情的人穿梭于语词的间隙，挥洒着深沉的浪漫。如今，这群人已不再年轻，但是，那个时代的激情将永葆青春！也很诧异，有关《今天》的书终于可以在内地出版了！想想《沉沦的圣殿》的命运……	1
很一般，服务态度不好，我走的时候有个密封的纸箱子需要帮忙拿下来，我先到前台结帐并找人帮忙拿下来，就在短短十分钟时间，查房的服务员擅自就把我密封的纸箱子拆开并翻看里面的东西，等和帮忙拿纸箱子的门童上去时，很气愤，质问服务员，服务员还振振有词，真是服了。不知道是不是有值钱东西就直接拿走了，幸好只是一些资料。	0
和一般的游记很不一样，从画家独到的角度叙述所见所闻，亲身感想，以及针砭时事。让人感到耳目一新。里面主要有法国和意大利两部分，个人觉得意大利的那部分写的要比法国的要好得很多，感觉比较像个住客（原来他连房子都买了）以主观深入的心情叙述见闻，而且可以感觉到他是真正喜欢意大利这个地方。而法国的部分感觉像是交作业的游记，完全像是一个短期的游客、一个过客。	1
虽至于另外的那些更是不值一提，选来选去三星的这款不错。然以前用的三星不好，但这次不错	0
1，屏幕大且细腻。大屏幕不仅很给自己带来旁人羡慕的眼神，而且就是自己看着也很舒服，尤其是比我原来的V66大了一倍还多。看短信时经常不用翻页就可以看完一条。大M屏幕的细腻程度直逼65K色的TFT，几乎找不到颗粒感。总之大M给人的视觉享受是一流的，唯一的不足只是STN屏幕不可避免的亮度不够。不过感觉瑕不掩瑜。2，32和旋果然不负众望。尽管自带的铃声不太好听，不过下载的铃声一经大M演绎，表现力极强。3，平衡全面的功能。基本目前手机中应有的功能大M都到了,OF COURSE EXCEPT JAVA ，动态内存AND摄像头，尤其是一般高端机才配备的红外线传输功能大M也做到了，丰富了扩展能力。	1
关于内容的评论就不多说咯，我还没读呢，不过不好看当然也不会买啦~想说说的是书的质量，因为每次在当当买书我都很想得到有关书本身的消息，而是貌似很少人写~我在广州，前天买的书，今天中午送货上门的。书的质量很好，绝对是正版。封面简洁很美丽，可惜的是有个角有点折了，很痛心……有书签，两张豆瓣的书签，和四张小小的草纸书签，是我喜欢的质地。就这样吧，读完了再写完整的书评	1
比起M853，少了HDMI、摄像头、钢琴漆键盘；硬盘也偏小（160G）。价格仅仅比853少了300元！除了颜色，没有选择它的理由。	0
这本书不错，读过以后，才知道该如何面对与解决自已或周边关系存在的问题。这是学校里没有的。当然，这是要靠自已去领悟书中思想。由于这是译本，且多是由演讲收集而成，口语化多了些，不过没关系，多读几次，收获会很大。我比较喜欢书中一问一答的方式，因为有些问题是我想问的。我建议出道社会不久的朋友可以读读。也许他能为你带来一些清醒的认识。	1
嗯，用过很多单词书了，从大一开始，我们就奔着口号，生命不息，六级不止（不仅要过，要一个好的分数）所以，单词，如影随形呀用过星火的，王长喜的，其实都还好，毕竟任何学习都在于自己，参考书只是参考用啦，红宝书比较好记，这个很确定，里面的插图什么的也很可爱，其实像长喜的单词知识点都给的非常细的，很好，但是字小内容多，就难免枯燥，切身体会还是新东方的貌似效率好一点，个人意见哈	1
ITIL作为信息系统服务管理的最佳实践有很高的借鉴价值。不过，正如以往很多国外的标准、规范、样板在我国的推广面临的问题一样，不同的文化、社会体制、管理理念、传统习俗会导致东西方思维的差异，因而，必须在充分理解别人的经验、实践基础上，才可能很好地“借鉴”。这就是本书的作用和购买的价值——了解的基本条件。不过，“拿来”也是需要化功夫的啊！	1
7月份入住的厦门宾馆，觉得非常好，前台的服务员非常有礼貌，我随口提了了一下其他住客免费升级一类的事，马上帮我免费从双人间升到大床房，房间超大，搞得靠在床上看电视觉的有点远，呵呵。而且那位服务员第二天见到还问候我“某某小姐，你好。”，超好记性，最后一天还帮我申请到晚退房。遗憾的是没有记住她的名字（好像叫周x秀），不然可以打电话去表扬表扬。房间设施也非常不错，我觉得还是算新的。而且酒店本身就有自己的花园可以散步，马路斜对面就是万石植物园（本人极力推荐在最后一天，要坐下午飞机的游客朋友，在上午花几个小时在里面，非常大而且打理很好的植物园）。酒店离热闹的步行街也是步行可至，门口有公车去机场，鼓浪屿，厦大等地，便利之极。下次去厦门一定还住这里。	1
没有“就设计讲设计”，而是在讲解“设计思维”中更多的讲解到了设计的本质来源和最终服务对象：人类思维。通过讲解人类思维，让人明白“为什么应该这样做”而不仅仅是“应该要怎样做”。是一本讲解“设计之道”而不是“设计之术”的书。翻译得也不错。启发很多，受益匪浅。对设计方面的新手以及做过一段时间设计的人员都比较有帮助。	1
浪费我的RMB光盘上读的根本对不上书上的单词 -总是差一个--   气愤真是................	0
离市区远，浴池下水不畅，晚上外面施工，服务员态度恶劣，垃圾酒店	0
外观漂亮，一肚子垃圾。	1
屏大，体看起来舒服	1
酒店房间很好,很温馨.且有几本书供客人看.但没有针线包,害的我跑到楼下要的.周边饭馆较少,房间内的上网速度慢.	1
住的比较多，周围吃喝玩 购物都方便 建议携程以后要给个好折扣	1
毫无疑问凡是林语堂先生的书在我看来都是好书，都值得一看。此书是林先生用英语所写，某黄姓人所译（恕我孤陋寡闻），无奈，译成汉语感觉仿佛比英语原文还要难懂，某些句子措辞、语法实为晦涩，有些不爽。想，即使是林先生的汉语散文大作语句也未见得如这般拗口。确实是30年代的文风，但有点儿过了头，太做作。但即便这样，还是推荐大家一读，毕竟是林先生的成名之作。	1
就值5元的浴盐瓶要赔40元,这不是主要的,最主要的是质量差的东西能伤人,我打开没用力就破,我可不是什么大力士	0
两个星期了，书还没送到，我倒有点不高兴了	0
重温三毛，让我更加喜欢她的率直和对爱情的真诚。三毛离开了我们的视线，但是喜欢她的人不会因此而将她忘记。所有的感动依稀在脑海回荡。这种气息是在现在的作品中很难捕捉的到得。也许，正因这个世界变的如此虚幻，所以喜欢真实的人们，更加怀念三毛。	1
书和枪械都是一个道理，关键是掌握她的人如何去使用而已。尽读书不过是条虫子，在社会上定多也只是自我陶醉一下；会用书，多少会让人羡慕，至少可让别人能信任他可做点事；厚黑，如果拿来消磨时光，至少还能拿来侃侃；能够应对一下生活和工作，够了，足够了，不要去欺负别人，至少也要活得自在，够了。如果拿来害人，这不是书的错。只恨书看到时太晚，总比没看到的强。	1
无线网卡驱动费劲，出风口在左边不好，容易烤手，冬天到合适呵呵，设计在后面就好了	0
1，外壳晶莹剔透，注重外形的人可以选择； 2，显卡属于中端卡，一般3D游戏基本没有问题； 3，散热效果很好； 4，usb接口五个，连接比较方便； 5，音响效果确实不错。	1
看上去挺好的，没感觉现在换了联想有什么大的变化。不过帮人买的，也不是我用就是了	1
我是去年买的，还一千四百多，买回来，朋友就说不好，用了一阵子，铃声听多了，想下载新的，不知道怎么下，也没有MP3播放！连彩信也没有！更可笑的是：朋友借我手机发短信，连群发都没有！人家说，这个价格都有可以拍照的！晕____	0
上次是半夜到上海请携程帮忙订的这家店,对携程的服务是满意的,但是对这家店实在不敢恭维,窗户不能完全锁闭,空调效果也不好,房间潮湿又没有手机信号.不过携程的预定员事先告诉我这个房间是协调出来的,不是太好,算是自作自受吧,谁让自己选了呢.希望下次住过去的时候别再是这样补充点评 2008年1月28日 ： 还有,怎么听怎么觉得前台的用语不规范,刷我预授权非要硬硬的和我来句----先冻结你四百.	0
该酒店达不到五星水准。价格高，环境差，服务一般	0
这是自有网络小说以来，这是我第一本花钱去买的小说，网上没有结尾或者加VIP的小说多了去了，唯独放不下它，从老妖的?如果?开始，让我记住了一个叫“千寻千寻”的作家，每一本书都让人心动，似乎又回到了少女时代一本本追着买琼瑶三毛的小说。她的文字是属于有灵魂的，可以让人沉淀下来的。也难怪乎被导演看上改编成电视剧了。期待下部出版的《紫藤萝》。。。	1
1、机器较沉 2、VISTA用起来不习惯，且占系统较多 3、音频插口、右前侧的二个USB口在用鼠标时感觉手靠得太近了	0
